absc_ol,normA,normB,condA,dispA,N,ds_idx,cl_absc_dr,feas_dr,stabilized
0.09394210132537362,1.065594786242547,0.05114862320094669,34.47593367447882,0.8658118532342862,5,193,-0.010918536842825774,-0.0001500720867292711,True
0.1983731467040419,1.2693306439202792,0.12316815502035486,101.270160807308,0.8814322930543289,5,424,-0.010024363332909056,4.102987218231578e-08,True
0.13074764347876155,1.4170953332453358,0.13335413579450162,22.04600012867,0.9736733023479596,5,236,-0.0600197835095848,3.086293021278483e-13,True
0.22217939775737405,1.7461529915808547,0.06929808042362293,79.01588352612006,1.444811146791243,5,386,-0.038293438050818196,-1.747673431132963e-08,True
0.6162183170407922,1.3593457568593437,0.1589971150315505,42.25027263372787,1.1337553125150803,5,126,-0.1352413330425839,6.887981710444975e-11,True
1.0548479516664333,1.432009496750169,0.07262772128295093,412.0016821488798,1.1751641155487127,5,382,-0.034792028426020985,-1.1618491284390772e-17,True
0.02423785544269557,1.1734562710490706,0.07644846737142803,66.36452309067576,0.8640902922679266,5,127,-0.01385580401852929,5.290602934824896e-13,True
0.6543108171066977,1.6895432202878902,0.13657501192376156,27.023350996278626,1.6938737185027681,5,284,-0.010507734298143778,-1.1706093454324562e-06,True
0.11181388807224688,1.0524139049570524,0.11385671803096017,12.891053447640264,0.6610101996021347,5,5,-0.028170228647586483,-2.79431349108055e-17,True
0.18682022024142642,1.669651441940035,0.09332899390260138,45.835668787779994,1.4996972510470323,5,300,-0.031178054091492782,-1.9558191447908632e-17,True
0.11241362598879523,1.0660081120976388,0.0975146150956332,23.85072024727057,0.9924501398702499,5,446,-0.017446525266190616,-3.4188997956013614e-09,True
0.41978567518007825,1.2912196457426262,0.18696183009545322,45.59348411792794,1.3486746788653556,5,58,-0.014753938676014357,-3.201895839916197e-10,True
0.3504978425813683,1.3880724001179403,0.039778628916389835,28.75491227379029,1.164727787099169,5,415,-0.04077601551284313,-2.8314546217378063e-06,True
0.2590625942111026,1.2717227536874136,0.16349025692678928,86.51356243838059,1.0832336723558218,5,136,-0.11438930402984264,-4.2507489582932844e-08,True
0.03980997054945226,1.468570508221701,0.10066795395938295,144.34909484535828,1.129169482258888,5,223,-0.021229945117908204,-1.2920944988309017e-05,True
0.9656712482519643,1.4985817735511544,0.09344839307117508,17.714138088790524,1.5735507882271316,5,97,-0.0935836916436294,-1.0780093728202637e-17,True
0.5827999346024921,1.3519693542568312,0.04398469314865292,13.74408171204217,0.9954345879161199,5,343,-0.0007263293370075101,-0.00011664037707395939,True
0.18287744374089085,1.2937268925016008,0.11405535083343483,40.87029750633446,0.7421087356436648,5,453,-0.030029770020225444,-1.615328888105393e-17,True
0.17267457163040462,1.7395215470747278,0.09697267859170407,89.42364574195726,1.6132955721879323,5,150,-0.01113489844504207,1.121791511881117e-07,True
0.40975354206745024,1.1398725368734173,0.12739595202426407,3.8779921196085385,0.9321987567214337,5,55,-0.24484852737460436,7.504438112339042e-11,True
0.40350504826835887,1.647044480313389,0.06723298294582059,188.15160289850579,1.5004995856406547,5,117,-0.01233328618964849,-5.123919038719037e-06,True
0.01154326525312882,1.1329838233121636,0.20615569190768662,47.36455993305892,0.7254169744049325,5,200,0.03504850161591668,-3.6348481737076135e-06,False
0.051484881370402615,1.1089252739095439,0.10214567485758375,14.113688455442322,0.8966556141089557,5,22,-0.032298144407116605,-1.3059618721108693e-05,True
0.03693626297286359,1.3560948671873185,0.18205488520874713,227.9514142938464,1.0327707785732014,5,61,-0.05397302300455558,-5.782959961447023e-17,True
0.5787803582207008,1.4776041118979413,0.17317210967076582,195.160483196514,1.3515326859444734,5,293,-0.014996020734819412,-5.543910219752326e-06,True
0.6321819901926803,1.3721326371320486,0.09022794187125494,60.25496892108274,1.1013109852398577,5,365,-0.1392258294941319,-9.98821251402271e-18,True
0.44724604323321265,1.2287326587909522,0.09009337358588537,53.147543841138535,1.3588216259093766,5,214,-0.028152213142969174,-5.999668363278131e-07,True
0.2670238600456423,1.1046595255468685,0.06002609645293921,22.138487988186103,0.767227760492836,5,296,-0.0614739253885469,2.8163241455834976e-15,True
0.42534274023367447,1.3384481870462084,0.12021907992343275,62.73661211326208,0.9758801104798384,5,355,-0.12603970238814655,-1.82166700941238e-15,True
0.1474038947808814,1.1075587906866784,0.12616239001398366,11.39145965800552,0.6679650633991392,5,307,-0.03694004245179201,-2.0755249415546164e-08,True
0.414713659446809,1.0551769892484735,0.02320934291541017,505.8751272699998,0.8821447165948576,5,444,-0.020892709727925556,-2.823555239589031e-09,True
0.8189438351644639,1.7378890537106217,0.09074102012291191,1025.9209596933172,1.5671622038962998,5,67,-0.00427173799955316,-0.00042722781902718713,True
0.25767239120268004,1.4109438016876121,0.25491894132337295,46.01564583334092,1.4833415854698624,5,158,-0.03609077174567785,-8.839326812821666e-12,True
0.8255272478280276,1.2480400260442248,0.09400352515114849,66.78432915592698,1.4001918105205855,5,390,-0.020154302245211794,-1.1441930678800574e-06,True
0.4719604743869075,1.347519423372676,0.06451944592082011,251.20376898388858,1.2203664261792897,5,15,0.0027136297417938438,-3.1295941663753e-06,False
0.5023149737698918,1.4314689563982463,0.07101412565386928,34.34454509553016,1.0380459605256391,5,119,-0.04995115361512325,-6.563568560090475e-09,True
0.28781438635847945,1.2808233690087583,0.029093846076172807,78.86666312591483,0.9853851532557325,5,340,-0.011029205427378074,-0.00011053065171471781,True
0.8829500871680629,1.3484200672404538,0.04952578332864588,30.880345483387213,1.2941799965456522,5,487,-0.007703021412140274,-7.208393946248047e-05,True
0.5586665844126952,1.1784905113832014,0.05306136630064171,24.216492516840006,1.204249451181958,5,409,-0.06108196460957524,-1.5410180059736353e-14,True
0.1470121091485963,1.4088887904625202,0.0855837421847611,8.546016628076407,0.9565518664336379,5,302,-0.060202118053243894,-3.3167811022335437e-18,True
0.1476552406645142,1.145355937140124,0.06161452676034435,477.81970755361266,1.028325370251901,5,321,-0.013613508840204562,-3.536043269170311e-05,True
0.004741832365608878,1.2203758926538706,0.09630250862471826,199.9601683097051,0.8724101971718315,5,165,-0.08437290305048789,-6.763200358122149e-18,True
0.32787920973026874,1.0929795561065023,0.03838916016072786,24.239221628089208,0.8372975005533166,5,232,0.05416165072515393,-3.216394751903359e-05,False
0.10940189251233927,1.5674251965536088,0.14181768183975346,37.49403954420042,1.2049491758953352,5,268,-0.02630347734881474,-5.897675201964249e-08,True
