absc_ol,normA,normB,condA,dispA,N,ds_idx,cl_absc_dr,feas_dr,stabilized
0.44515819071256413,1.0655889859487808,0.03341336670803103,56.77196657068048,0.6541088569395628,3,49,1.9063166383540646,-0.00010673155636648128,False
0.5436142175411729,1.3216154548742134,0.07427796274335677,158.7312636717553,1.2331158410034304,3,408,0.008532531795750031,-2.4794068630095673e-05,False
0.30183544264700923,1.0318586702557662,0.07992132031871575,48.175316244066664,0.6879433688925974,3,362,-0.02048989718774978,-5.638672051566292e-07,True
0.6633679709742129,1.1228043707726887,0.1335434509698072,3.886179137890463,0.6982231396851616,3,232,-0.03169338032514396,-2.0124344544807304e-06,True
0.7980951079713295,1.6638074022918272,0.06712146041687465,47.9878038604593,1.5100094283382857,3,465,-0.07996209930206988,1.1330164448338967e-12,True
0.5512105142592115,1.69098693714885,0.1482602863307644,32.494531006627156,1.3984871179880791,3,119,-0.21371685840957733,8.143476757480627e-11,True
0.03139158767167046,1.7175047130141654,0.11347380193073824,31.79251662376103,1.1367253445867105,3,449,-0.08154763536426163,-1.95741659050208e-15,True
0.03966650603695855,1.6824139743716287,0.10472965298378646,9.560401439416923,0.9137381297610462,3,12,-0.012757307314533922,-9.072283668953784e-18,True
0.494380692301257,1.1730411357166375,0.06415535331360964,18.98625106882231,0.6286695981134826,3,218,-0.048635120929898634,-2.380010533230071e-08,True
0.06599314183669776,1.3369847866210993,0.10600592284540652,1138.797562309983,0.7133555624416872,3,187,-0.00397530611997384,-3.15152678679074e-06,True
0.11729189148196184,1.4021662298996815,0.15868918992208172,25.53288396393677,0.9746985691256006,3,313,-0.05205780419462688,-7.70555012196706e-14,True
0.8900801197888875,1.3149009773663776,0.11841577742209376,10.69667454106597,0.7335508407069826,3,44,-0.014495715839314308,-2.0370368643399955e-08,True
0.2864045035716542,1.1949270962140732,0.05618702994987511,3.5896107265958213,0.8029807314699808,3,67,-0.2125479030192875,-1.189847464721084e-10,True
0.08520343120226809,1.0875584575456376,0.05058645693781472,220.27435839263026,0.8946163873491485,3,138,0.09136599320910421,-1.1121855206808454e-05,False
0.40503950416208834,1.3281868789094602,0.03767914582057687,38.230876352967215,0.8012221858700692,3,103,-0.07133430947871733,-1.2646312909542013e-08,True
0.6321546445345444,1.7730574293003865,0.14464221921906775,79.91648141036487,1.3292459893657076,3,425,-0.029547373898853403,-1.0030654405035281e-18,True
0.16946682143676095,1.1537937476225755,0.11215223909116771,23.77213557919639,0.7656612888654919,3,452,-0.08111889239159838,-2.326971979727629e-18,True
0.0387142658769778,1.4721539421430674,0.07630641965282203,41.77139438627988,1.1586862262787554,3,102,-0.013300332339792753,-2.4790525753630693e-05,True
0.017013954992867786,1.0874911055622694,0.05023314644734488,86.25277580881477,0.5580965621873667,3,230,-0.0467539698452807,-5.4861291886004755e-12,True
0.19176161864313568,1.341825258351566,0.0971712037923115,48.51296545662598,0.8602054590194216,3,343,-0.01576311756065482,-2.8055737249784145e-05,True
0.07677439982469503,1.1412347962069067,0.04410333183798774,51.152068709372415,0.8399252082253927,3,6,-0.010543015634955487,-4.147403544247481e-06,True
0.3090426884127705,1.23031765696588,0.09765590392069383,54.53121702902669,0.8994919982560767,3,23,-0.12208101058191999,-2.082751154804214e-17,True
0.22828262576184588,1.55096965102737,0.04369273472653814,93.16578928671265,1.2590626800576508,3,289,3.64106997006381,-8.403988774818566e-05,False
0.6992147776568146,1.3582746347688035,0.042740263365550125,26.379493713874247,1.0538833933684282,3,483,-0.021835248666610813,-1.0287651499953154e-05,True
0.37036050304217755,1.2398302458583188,0.11093205653016447,44.97444003454715,0.7354029635436647,3,440,-0.09756155446079778,-3.720680627778797e-18,True
0.7921515293868477,1.704390063973307,0.13108645851431097,17.098544834390218,1.530434025124052,3,62,-0.08822811863348279,1.836367429647323e-17,True
0.06656748995578023,1.2839990131843786,0.11692280845914477,70.6500655776642,0.8205379275612151,3,213,-0.06302661317307846,-4.470656424655034e-11,True
0.6098953863985267,1.2141407010008274,0.06172683063847606,26.100437479114742,1.0464371479482035,3,488,0.0028714477941855724,-1.0541390767887112e-06,False
1.056483774450212,1.4327261651488923,0.13718989674523002,17.377070087053333,1.2897561060621399,3,195,-0.0301790270692929,-6.424326601714108e-06,True
0.0844787805067395,1.1107698339182097,0.07710953520890013,17.058472199887596,0.8371513475396871,3,183,-0.1180057616460858,-2.2600879075678416e-18,True
0.2598908563680446,1.2126704724518786,0.12444835618993287,5.4037092646534495,0.7781046952559473,3,136,-0.22008726596954828,-6.37471075300537e-13,True
0.13419175214913848,1.4497496388306979,0.08888816622838407,64.17944002772484,1.514107817552557,3,162,-0.06767091410285062,-1.2221625458350778e-17,True
0.6755996359720354,1.4498732906070901,0.07139795071179843,21.08615271905743,1.2667057113600966,3,471,-0.07202358039858614,-5.43520649901902e-06,True
0.10327567146578008,1.0214179889604618,0.042331508599085896,52.83283902829984,0.7122354149780648,3,252,-0.002086395555143382,-2.5114236285782224e-05,True
0.30419255535295575,1.0198362709636961,0.04272878195885758,13.740647674617392,0.5156098131401134,3,298,-0.021593578374009152,-1.66719615214594e-07,True
0.2368756138594166,1.4689668867580095,0.10923108405736186,6.15338524582423,1.162199818073426,3,157,-0.13769084166077972,5.737690728305318e-19,True
0.35021494479761317,1.0820777726459168,0.06342004116835444,9.471177775456361,0.6665779775983551,3,25,-0.11305621307066593,-8.9064841188663e-19,True
0.2739151395991932,1.558298567905151,0.10320923191183842,10.769865056389845,0.9685547298592316,3,492,-0.08734365320184265,-2.813677607749107e-17,True
