absc_ol,normA,normB,condA,dispA,N,ds_idx,cl_absc_dr,feas_dr,stabilized
0.4827215477981613,1.4354176820620916,0.13828010987405606,992.7810350534202,1.020396248123637,2,451,0.020189179438117648,-1.6844383117729915e-06,False
0.028224390314888964,1.1126095617533325,0.032773609453723256,531.1455044795431,0.4010304610136986,2,240,0.004131122478360159,-5.400311297614259e-06,False
0.25319889325869427,1.0249682913211724,0.053624548394144836,50.371730716984594,0.3864706081181817,2,103,0.05244763101020139,-6.616648386527904e-05,False
0.4596070643982046,1.3809555435154544,0.06355632189457862,440.33469657159606,0.841541595046379,2,32,0.18604012444729376,-3.13891965177888e-05,False
0.16814240665561617,1.2378238944791866,0.10272696035871144,19.264082256353188,0.42519776497615047,2,371,2.271836651703313,-0.00012032191465147216,False
0.8763403320596646,1.2708660286901947,0.18174401746754484,4.494118465531013,0.8414031655800934,2,470,0.4865196597005533,-2.0907382861586704e-05,False
0.34242857654593234,1.3717557189698995,0.07618962754274597,999.6194917211146,0.7960676795489051,2,329,0.3656241996035884,-1.3692101678015998e-05,False
0.0023590806652153875,1.2104942543766024,0.053483810202270575,713.1977524797632,0.417356426434894,2,33,0.045900765334532856,-0.0002521296464338454,False
0.23185435972953644,1.4090498403541358,0.0543118532311144,150.9523972263037,1.2178765819345958,2,49,0.6166660975291769,-9.524460140160592e-05,False
0.3918388409362822,1.1733194313043336,0.05977892212837863,85.74155757520883,1.017806396224823,2,465,0.01584775125395569,-2.631045807340219e-05,False
0.19053808033413044,1.3678696049713206,0.05971740969654702,11.37992478823489,1.0595764325158241,2,269,0.11924642320956065,-1.9538450541921464e-05,False
0.12329541811583035,1.1958172409879602,0.043353723513260556,27.73415484739125,0.7431709710145843,2,177,4.759640135951343,-0.00011533811673006423,False
0.35932007154081563,1.1212724420791433,0.07625081233818233,14.049639460307823,0.6416688764798739,2,454,0.39227138378669574,-1.150683834553345e-05,False
0.7167615390421319,1.2862694094810867,0.047359620157631094,11.68817881648096,1.127654533851446,2,235,0.29239294872350036,-4.2857265336059656e-05,False
1.2204455432257804,1.2790595302761867,0.06747969703403026,16.84098066247032,0.5994912293745364,2,436,0.012707783408673338,-0.00013808481924584845,False
0.03753915381175289,1.672164094568066,0.13614209898013205,74.2017867233029,1.0902930010386185,2,279,1.8518656737337331,-5.368291582693846e-05,False
0.9912531393582276,1.3649320457246519,0.17457759591764097,16.87371683537957,0.8133556962380845,2,429,0.2075626431200603,-5.733039894950491e-06,False
0.796398306749185,1.3717899628103272,0.054920943488599376,13.804226812547038,1.242097387273006,2,230,1.2778822813034092,-7.80600440046672e-05,False
0.07940604484840405,1.4037748181570828,0.0480470702975344,63.64757632839381,0.7933950163907088,2,409,0.1700070909404792,-4.2638739504915034e-05,False
0.19290173147966383,1.3655521809429072,0.030527637563141155,23.938180586673305,0.749447389838903,2,5,0.11901453768003857,-8.080459383166858e-06,False
0.6347871274032432,1.2886343630929573,0.07291448236953117,23.015762031319042,0.7776652892104569,2,63,0.0366028160374081,-1.8413984419905693e-06,False
0.44515819071256424,1.0655889859487808,0.03341336670803103,56.77196657068036,0.6541088569395628,3,49,1.9063166383541092,-0.00010673155636647468,False
0.5436142175411727,1.3216154548742132,0.07427796274335677,158.7312636717552,1.2331158410034306,3,408,0.008532531795741975,-2.4794068630095042e-05,False
0.08520343120226814,1.0875584575456376,0.05058645693781472,220.27435839263,0.8946163873491485,3,138,0.09136599320981204,-1.1121855206801932e-05,False
0.22828262576184583,1.55096965102737,0.04369273472653814,93.16578928671277,1.2590626800576508,3,289,3.641069970074284,-8.40398877481823e-05,False
0.6098953863985267,1.2141407010008276,0.06172683063847606,26.10043747911467,1.0464371479482035,3,488,0.0028714477944005853,-1.0541390767883034e-06,False
0.19178650435733804,1.0368835818501998,0.07225401549103308,72.07104524338841,1.1556266135451922,3,385,0.000906665996129328,-3.3351234909660596e-06,False
0.006614507927010643,1.1963140753824633,0.06081734829022549,305.446766456242,0.5042376484402474,3,57,0.00021355014522794375,-7.887868713465469e-05,False
0.10730816993424178,1.060745069069244,0.014637642496830937,68.5070989508358,0.8555444907146214,3,107,0.0666678511747519,-0.00010265953137623091,False
0.5352291763552978,1.1527720861506883,0.1215391052770989,30.546336599457025,1.1969850840162632,3,70,0.009751316481840402,-3.385571929830833e-06,False
0.14894604312699491,1.0384333516041098,0.05618564796553208,8.590808629284707,0.7116235526786272,3,59,0.024608729119686545,-2.988144369770998e-06,False
0.1436526742940257,1.3722423336208973,0.04385749818102374,73.32150997588813,0.6121352304405693,3,139,0.029059498561051646,-1.965877747654625e-06,False
0.0017965912548537507,1.3950049720457671,0.1784841940999159,824.9841241340453,1.1215040199356539,3,31,0.020306786867861443,-7.78182653655505e-05,False
0.3081646984489329,1.359598251824246,0.07143401158634723,221.3929325561773,1.125143060589066,3,82,0.035471789357435723,-7.226914859953031e-06,False
1.0573105566736491,1.1134120279887034,0.04144444033212524,58.002733888042535,1.1132588816922189,3,424,0.020996672175567055,-0.00034347193191100884,False
0.5154628835370291,1.4403333072143572,0.18652005526522028,9.261016810128568,1.1150702252818863,3,336,0.0334338455437897,-8.062198727741753e-06,False
0.23588170107742573,1.1913329331623808,0.06855030554021418,8.52846940387949,0.7074632558977532,3,54,0.00378643949444267,-8.99083015126012e-05,False
0.11662234276027073,1.1761744228246216,0.02532652627083016,3892.415502413635,0.8598555280530911,3,407,0.002377941842094666,-8.790699519945816e-05,False
0.5502036635892857,1.5514107142153966,0.11937920136139982,12.014304336786843,1.3903197957472666,3,256,0.3012930380901345,-7.515043689664242e-06,False
1.330894239427768,1.6644921198518536,0.1131235894119141,169.30073270651025,0.790397093190111,3,105,0.0032345307642304344,-0.0001446227277365705,False
0.5109101281740793,1.3086434752870097,0.13436693324503257,59.242838057297206,1.0131933129954005,3,156,12.80639084323362,-0.000245487297832665,False
0.008200050604173264,1.36411887561456,0.21952544073159372,221.073402545889,1.271281194411471,3,121,0.06202640664704713,-7.880084249419623e-06,False
0.7598677015628619,1.425568713158624,0.09593084171814953,92.54045081751683,1.627262332375277,3,209,0.004196652565223767,-0.00040994875094859637,False
0.9742807458835886,1.0959439668362925,0.015689287874031597,45.95234599508814,0.9683085817096991,3,494,0.22595231445049957,-0.00011163043098869734,False
0.17629801868282208,1.076767588899194,0.016742235809422495,1197.5986983228124,0.633739991468311,3,473,0.03893277149499938,-0.00041576206667002564,False
0.6952155241015713,1.4818349026838515,0.039464621803980915,66.91196421020234,1.169435512094929,3,175,0.028168363939334168,-7.46906457595701e-05,False
0.154623666072683,1.2140761417902217,0.11511037164646036,16.198751857060298,1.1848192899747814,3,165,0.006996940640795035,-3.7141046502808417e-06,False
8.726332718191339e-05,1.2936203793098013,0.04987692910397356,7705.512014051759,1.1510917968029506,3,428,0.0013408223684199215,-2.9394613344187353e-05,False
1.3005985132517148,1.7082145048033714,0.09910885829346347,34.141843768783374,1.5897059207569235,3,413,0.0015918317539793093,-0.00015552081711995506,False
0.2976476908728008,1.7242813028550152,0.06332710958627126,112.6585337027867,1.002481460983391,3,337,0.43541619308010004,-0.00020684091063714514,False
0.028045458297393192,1.5033611425541493,0.13437309039318363,299.89894852396316,1.2145290959953727,4,452,0.011065816795344283,-1.3946447867955357e-05,False
